Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
48		0.1929		0.2765		0.0000		0.5952		0.00043044
49		0.1966		0.3403		0.0000		0.5295		0.00042891
50		0.1936		0.3571		0.0000		0.5042		0.00042739
51		0.1861		0.2835		0.0000		0.5785		0.00042586
52		0.1933		0.3081		0.0000		0.5453		0.00042433
53		0.1880		0.2782		0.0000		0.5956		0.00042281
54		0.1829		0.3557		0.0000		0.5311		0.00042128
55		0.1879		0.2858		0.0000		0.5819		0.00041975
56		0.1864		0.2574		0.0000		0.6165		0.00041822
57		0.1890		0.5829		0.0000		0.4556		0.00041669
58		0.1958		0.2615		0.0000		0.6102		0.00041516
59		0.1763		0.2852		0.0000		0.5950		0.00041362
60		0.1800		0.2765		0.0000		0.5897		0.00041209
61		0.1833		0.2663		0.0000		0.6056		0.00041056
62		0.1792		0.2638		0.0000		0.6040		0.00040903
63		0.1813		0.2699		0.0000		0.6067		0.00040749
64		0.1787		0.2847		0.0000		0.6019		0.00040596
65		0.1781		0.2953		0.0000		0.5843		0.00040442
66		0.1738		0.2753		0.0000		0.6016		0.00040289
67		0.1921		0.2873		0.0000		0.5845		0.00040135
68		0.1756		0.2791		0.0000		0.5969		0.00039981
69		0.1692		0.2877		0.0000		0.5916		0.00039827
70		0.1795		0.2901		0.0000		0.5662		0.00039673
71		0.1687		0.2716		0.0000		0.6070		0.00039520
72		0.1748		0.3110		0.0000		0.5546		0.00039366
73		0.1808		0.2608		0.0000		0.6217		0.00039211
74		0.1703		0.3090		0.0000		0.5906		0.00039057
75		0.1687		0.3009		0.0000		0.5838		0.00038903
76		0.1679		0.3098		0.0000		0.5445		0.00038749
77		0.1829		0.2652		0.0000		0.6197		0.00038594
78		0.1617		0.2793		0.0000		0.5812		0.00038440
79		0.1671		0.2645		0.0000		0.6203		0.00038286
80		0.1737		0.2715		0.0000		0.5945		0.00038131
81		0.1768		0.2868		0.0000		0.5912		0.00037976
82		0.1597		0.2904		0.0000		0.5935		0.00037822
83		0.1757		0.3424		0.0000		0.5210		0.00037667
84		0.1653		0.2691		0.0000		0.6098		0.00037512
85		0.1656		0.3297		0.0000		0.5591		0.00037357
86		0.1649		0.2607		0.0000		0.6248		0.00037202
87		0.1617		0.2637		0.0000		0.6139		0.00037047
88		0.1566		0.2729		0.0000		0.6283		0.00036892
89		0.1648		0.3046		0.0000		0.5746		0.00036737
90		0.1740		0.2732		0.0000		0.5908		0.00036582
91		0.1552		0.2541		0.0000		0.6329		0.00036426
92		0.1716		0.2551		0.0000		0.6270		0.00036271
93		0.1531		0.2521		0.0000		0.6459		0.00036115
94		0.1554		0.2601		0.0000		0.6359		0.00035960
95		0.1634		0.2882		0.0000		0.6077		0.00035804
96		0.1700		0.2883		0.0000		0.6113		0.00035649
97		0.1534		0.2509		0.0000		0.6383		0.00035493
98		0.1599		0.2620		0.0000		0.6352		0.00035337
99		0.1553		0.2835		0.0000		0.6018		0.00035181
100		0.1610		0.3357		0.0000		0.5768		0.00035025
101		0.1540		0.2519		0.0000		0.6453		0.00034869
102		0.1586		0.2640		0.0000		0.6258		0.00034713
103		0.1529		0.2600		0.0000		0.6088		0.00034556
104		0.1693		0.3078		0.0000		0.5791		0.00034400
105		0.1536		0.2744		0.0000		0.6108		0.00034244
106		0.1504		0.2838		0.0000		0.6249		0.00034087
107		0.1582		0.2969		0.0000		0.5727		0.00033931
108		0.1591		0.2669		0.0000		0.6135		0.00033774
109		0.1495		0.2407		0.0000		0.6505		0.00033617
110		0.1436		0.2517		0.0000		0.6274		0.00033460
111		0.1513		0.2507		0.0000		0.6404		0.00033304
112		0.1682		0.2719		0.0000		0.6148		0.00033147
113		0.1595		0.3264		0.0000		0.5654		0.00032990
114		0.1599		0.2394		0.0000		0.6508		0.00032832
115		0.1409		0.2488		0.0000		0.6489		0.00032675
116		0.1409		0.2835		0.0000		0.5873		0.00032518
117		0.1456		0.2701		0.0000		0.6337		0.00032361
118		0.1625		0.2886		0.0000		0.6000		0.00032203
119		0.1561		0.2483		0.0000		0.6440		0.00032045
120		0.1404		0.2709		0.0000		0.6218		0.00031888
121		0.1466		0.2562		0.0000		0.6404		0.00031730
122		0.1589		0.3592		0.0000		0.5803		0.00031572
123		0.1573		0.2435		0.0000		0.6591		0.00031414
124		0.1475		0.2552		0.0000		0.6444		0.00031256
125		0.1455		0.2839		0.0000		0.6114		0.00031098
126		0.1441		0.2396		0.0000		0.6630		0.00030940
127		0.1381		0.2617		0.0000		0.6549		0.00030782
128		0.1477		0.2596		0.0000		0.6463		0.00030624
129		0.1415		0.2914		0.0000		0.6060		0.00030465
130		0.1444		0.2606		0.0000		0.6313		0.00030307
131		0.1525		0.2686		0.0000		0.6082		0.00030148
132		0.1437		0.2629		0.0000		0.6306		0.00029989
133		0.1426		0.2669		0.0000		0.6168		0.00029830
134		0.1400		0.2472		0.0000		0.6655		0.00029671
135		0.1351		0.2567		0.0000		0.6317		0.00029512
136		0.1652		0.2575		0.0000		0.6408		0.00029353
137		0.1373		0.2470		0.0000		0.6598		0.00029194
138		0.1292		0.2559		0.0000		0.6438		0.00029035
139		0.1483		0.2820		0.0000		0.6148		0.00028876
140		0.1532		0.2502		0.0000		0.6493		0.00028716
141		0.1317		0.2725		0.0000		0.6515		0.00028556
142		0.1344		0.2655		0.0000		0.6439		0.00028397
143		0.1430		0.2575		0.0000		0.6472		0.00028237
144		0.1492		0.2501		0.0000		0.6441		0.00028077
145		0.1356		0.2699		0.0000		0.6285		0.00027917
146		0.1389		0.2562		0.0000		0.6466		0.00027757
147		0.1497		0.2639		0.0000		0.6310		0.00027597
148		0.1317		0.2530		0.0000		0.6478		0.00027437
149		0.1323		0.2578		0.0000		0.6528		0.00027276
150		0.1374		0.2868		0.0000		0.6043		0.00027116
151		0.1432		0.2697		0.0000		0.6393		0.00026955
152		0.1309		0.2534		0.0000		0.6636		0.00026794
153		0.1308		0.2593		0.0000		0.6379		0.00026634
154		0.1354		0.2543		0.0000		0.6314		0.00026473
155		0.1332		0.2566		0.0000		0.6415		0.00026312
156		0.1463		0.2485		0.0000		0.6619		0.00026150
157		0.1277		0.2536		0.0000		0.6547		0.00025989
158		0.1291		0.2498		0.0000		0.6616		0.00025828
159		0.1459		0.2514		0.0000		0.6445		0.00025666
160		0.1282		0.2500		0.0000		0.6664		0.00025505
161		0.1291		0.3100		0.0000		0.6143		0.00025343
162		0.1430		0.2476		0.0000		0.6564		0.00025181
163		0.1299		0.2774		0.0000		0.6082		0.00025019
164		0.1361		0.2423		0.0000		0.6662		0.00024857
165		0.1268		0.2453		0.0000		0.6716		0.00024695
166		0.1227		0.2669		0.0000		0.6394		0.00024533
167		0.1319		0.2434		0.0000		0.6527		0.00024370
168		0.1276		0.2675		0.0000		0.6331		0.00024208
169		0.1372		0.2590		0.0000		0.6544		0.00024045
170		0.1336		0.3313		0.0000		0.5487		0.00023882
171		0.1369		0.2392		0.0000		0.6724		0.00023719
172		0.1205		0.2438		0.0000		0.6640		0.00023556
173		0.1245		0.2604		0.0000		0.6448		0.00023393
174		0.1255		0.2538		0.0000		0.6598		0.00023230
175		0.1316		0.2498		0.0000		0.6501		0.00023067
176		0.1261		0.2464		0.0000		0.6694		0.00022903
177		0.1301		0.2736		0.0000		0.6449		0.00022739
178		0.1250		0.2518		0.0000		0.6639		0.00022576
179		0.1263		0.2586		0.0000		0.6452		0.00022412
180		0.1217		0.2527		0.0000		0.6621		0.00022248
181		0.1196		0.2822		0.0000		0.6356		0.00022083
182		0.1297		0.2536		0.0000		0.6510		0.00021919
183		0.1256		0.2552		0.0000		0.6547		0.00021755
184		0.1206		0.2453		0.0000		0.6675		0.00021590
185		0.1185		0.2401		0.0000		0.6724		0.00021425
186		0.1414		0.2474		0.0000		0.6577		0.00021260
187		0.1176		0.2541		0.0000		0.6696		0.00021095
188		0.1149		0.2597		0.0000		0.6604		0.00020930
189		0.1340		0.2436		0.0000		0.6599		0.00020765
190		0.1202		0.2459		0.0000		0.6721		0.00020600
191		0.1165		0.2488		0.0000		0.6499		0.00020434
192		0.1176		0.2505		0.0000		0.6587		0.00020268
193		0.1226		0.2722		0.0000		0.6290		0.00020102
194		0.1252		0.2591		0.0000		0.6647		0.00019936
195		0.1228		0.2507		0.0000		0.6668		0.00019770
196		0.1144		0.2605		0.0000		0.6555		0.00019604
197		0.1146		0.2829		0.0000		0.6549		0.00019437
198		0.1260		0.2667		0.0000		0.6262		0.00019270
199		0.1288		0.2586		0.0000		0.6288		0.00019104
200		0.1165		0.2628		0.0000		0.6612		0.00018937
201		0.1141		0.2593		0.0000		0.6596		0.00018769
202		0.1206		0.2513		0.0000		0.6772		0.00018602
203		0.1178		0.2772		0.0000		0.6355		0.00018435
204		0.1196		0.2565		0.0000		0.6657		0.00018267
205		0.1144		0.2455		0.0000		0.6750		0.00018099
206		0.1175		0.2455		0.0000		0.6758		0.00017931
207		0.1123		0.2499		0.0000		0.6680		0.00017763
208		0.1109		0.2636		0.0000		0.6634		0.00017594
209		0.1166		0.3007		0.0000		0.6266		0.00017426
210		0.1216		0.2476		0.0000		0.6528		0.00017257
211		0.1110		0.2506		0.0000		0.6744		0.00017088
212		0.1089		0.2579		0.0000		0.6668		0.00016919
213		0.1105		0.2519		0.0000		0.6639		0.00016750
214		0.1190		0.2694		0.0000		0.6318		0.00016580
215		0.1179		0.2505		0.0000		0.6782		0.00016411
216		0.1134		0.2568		0.0000		0.6515		0.00016241
217		0.1087		0.2546		0.0000		0.6735		0.00016071
218		0.1062		0.2523		0.0000		0.6735		0.00015901
219		0.1097		0.2608		0.0000		0.6516		0.00015730
220		0.1144		0.2493		0.0000		0.6740		0.00015559
221		0.1223		0.2542		0.0000		0.6675		0.00015389
222		0.1091		0.2385		0.0000		0.6825		0.00015217
223		0.1045		0.2468		0.0000		0.6821		0.00015046
224		0.1055		0.2600		0.0000		0.6568		0.00014875
225		0.1105		0.2547		0.0000		0.6526		0.00014703
226		0.1071		0.2721		0.0000		0.6495		0.00014531
227		0.1079		0.2589		0.0000		0.6686		0.00014359
228		0.1071		0.2527		0.0000		0.6712		0.00014186
229		0.1044		0.2540		0.0000		0.6680		0.00014014
230		0.1071		0.2696		0.0000		0.6602		0.00013841
231		0.1173		0.2401		0.0000		0.6785		0.00013668
232		0.1035		0.2510		0.0000		0.6849		0.00013494
233		0.1018		0.2499		0.0000		0.6769		0.00013321
234		0.1026		0.2495		0.0000		0.6838		0.00013147
235		0.1044		0.2566		0.0000		0.6719		0.00012973
236		0.1036		0.2536		0.0000		0.6748		0.00012798
237		0.1027		0.2568		0.0000		0.6752		0.00012624
238		0.1046		0.2933		0.0000		0.6234		0.00012449
239		0.1105		0.2466		0.0000		0.6839		0.00012273
240		0.1006		0.2454		0.0000		0.6805		0.00012098
241		0.1004		0.2531		0.0000		0.6796		0.00011922
242		0.1007		0.2457		0.0000		0.6774		0.00011746
243		0.1009		0.2601		0.0000		0.6736		0.00011570
244		0.1012		0.2452		0.0000		0.6764		0.00011393
245		0.1005		0.2579		0.0000		0.6633		0.00011216
246		0.1041		0.2476		0.0000		0.6716		0.00011039
247		0.0993		0.2642		0.0000		0.6770		0.00010861
248		0.0977		0.2617		0.0000		0.6798		0.00010684
249		0.0975		0.2481		0.0000		0.6862		0.00010505
250		0.1007		0.2536		0.0000		0.6695		0.00010327
251		0.1003		0.2501		0.0000		0.6797		0.00010148
252		0.0973		0.2626		0.0000		0.6698		0.00009969
253		0.0980		0.2571		0.0000		0.6761		0.00009789
254		0.0993		0.2501		0.0000		0.6765		0.00009609
255		0.0953		0.2527		0.0000		0.6815		0.00009429
256		0.0958		0.2574		0.0000		0.6690		0.00009248
257		0.1023		0.2509		0.0000		0.6832		0.00009067
